x,y,x,y,Name,Genes
16.926037,3.0348523,6.5071635,10.614892,Gal Lectin,EVA1C ADGRL1 PKD1L2 ADGRL2 ADGRL3 
16.295668,3.530439,8.648063,11.0689125,Gasdermin,GSDME GSDMD GSDMC GSDMB GSDMA PJVK 
16.530926,3.1550076,6.661326,11.150169,Gelsolin,GSN SEC24A SEC23B SEC24C SVIL SEC24B SEC23A FLII AVIL CAPG SCIN VILL SEC24D VIL1 
16.845938,2.3765023,6.724065,8.423347,Gla,F7 PROC PRRG4 F9 PRRG1 F10 PRRG3 PRRG2 PROS1 PROZ F2 GAS6 
14.740028,3.0274763,6.918916,8.821098,Globin,HBG1 HBE1 HBG2 HBB HBD HBA1 NGB HBA2 CYGB HBM MB HBQ1 HBZ 
13.015419,1.8560368,7.094025,8.402239,Glutaredoxin,GRXCR1 TXNRD3 GLRX5 TXNRD1 GLRX2 GLRX3 GLRX 
15.458765,3.0648272,6.0498414,8.676168,Glyco hydro 1,KL KLB LCT LCTL GBA3 
16.614872,1.2806399,6.5919347,8.648002,Glyco hydro 18,CHID1 CHIT1 OVGP1 CHIA CHI3L2 CHI3L1 CTBS 
15.106805,3.2021406,6.541804,9.068896,Glyco hydro 38C,MAN2A2 MAN2C1 MAN2B2 MAN2A1 MAN2B1 
16.058136,1.8327227,6.8038096,8.74072,Glyco hydro 38N,MAN2A2 MAN2C1 MAN2B2 MAN2A1 MAN2B1 
16.225908,2.4732358,7.2195964,8.567618,Glyco hydro 47,EDEM1 EDEM2 EDEM3 MAN1B1 MAN1C1 MAN1A2 MAN1A1 
17.062445,2.81979,6.5821548,8.19565,Glyco hydro 56,SPAM1 HYAL1 HYAL2 HYAL3 HYAL4 
13.639977,-0.037166547,8.102612,11.241652,Glyco tran 10 N,FUT7 FUT10 FUT6 FUT9 FUT11 FUT3 FUT5 FUT4 
15.32948,3.3595352,7.475948,11.372184,Glyco transf 64,EXT2 EXTL1 EXTL3 EXTL2 EXT1 
16.431004,3.2284002,6.2571945,9.884416,Glyco transf 7N,B4GALT3 B4GALT4 B4GALT1 B4GALT2 B4GALT7 B4GALT5 B4GALT6 
16.478186,2.672894,6.438786,9.562055,Guanylate cyc,GUCY2D GUCY2C GUCY1A2 GUCY2F GUCY1B2 GUCY1A1 NPR1 ADCY1 GUCY1B1 NPR2 ADCY5 ADCY4 ADCY3 ADCY2 ADCY9 ADCY8 ADCY7 ADCY6 ADCY10 
16.01102,1.9402313,5.94049,9.92942,Guanylate kin,MAGI2 MPP2 MAGI1 MPP3 MPP4 MPP5 MAGI3 MPP1 CASK MPP6 MPP7 CACNB2 TJP2 TJP1 CACNB3 DLG1 CACNB4 DLG2 DLG3 DLG4 DLG5 CARD14 TJP3 CACNB1 LRGUK GUK1 
13.815729,-0.14087714,6.377921,9.140928,HA2,DHX8 DHX9 DQX1 YTHDC2 TDRD9 DHX40 DHX30 DHX32 DHX33 DHX34 DHX35 DHX57 DHX36 DHX15 DHX37 DHX38 DHX16 DHX29 
16.041958,2.8948033,6.6773763,10.523942,HATPase c,TOP2B HSP90AB2P HSP90AB4P HSP90AA1 HSP90AB3P HSP90AA2P HSP90AB1 TOP2A HSP90B1 BCKDK PDK4 PDK1 PDK3 PDK2 
15.76824,2.9265091,7.015054,8.833921,HECT,HACE1 AREL1 SMURF2 SMURF1 WWP1 WWP2 HUWE1 ITCH HECW2 NEDD4 TRIP12 G2E3 HECW1 UBR5 NEDD4L UBE3A UBE3B UBE3C HERC6 HERC5 HERC4 HECTD1 HERC3 HECTD2 HECTD3 HERC2 HERC1 HECTD4 
15.7069645,3.2496731,5.9292474,9.220603,HERV-K env 2,ERVK-6 HERVK_113 ERVK-7 ERVK-5 ERVK-8 ERVK-9 ERVK-19 ERVK-18 ERVK11-1 ERVK13-1 ERVK-11 ERVK-21 ERVK-10 ERVK-24 ERVK-25 
15.273741,3.0472152,6.977818,8.548526,HGTP anticodon,TARSL2 HARS2 HARS PARS2 TARS EPRS GARS POLG2 TARS2 
15.475803,-0.20822626,6.1249504,9.947657,HLH,HES7 MGA MITF MYCL MYCN PTF1A ASCL4 ASCL5 SCX AHR NPAS1 ASCL2 NPAS2 ASCL3 ARNTL ASCL1 ATOH8 ATOH7 BHMG1 NHLH2 MXI1 NHLH1 MYC HES2 HES1 HES4 HES3 HES6 HES5 ATOH1 SREBF1 SREBF2 BHLHA9 HELT BHLHA15 MXD1 MLXIPL TCF4 TCF3 MXD3 MXD4 MYF5 SIM1 MYF6 MAX TWIST2 BHLHE22 TWIST1 BHLHE23 SOHLH2 SOHLH1 MSC MSGN1 NCOA1 FIGLA TCF15 MYOG TCF12 TFEC TFEB MYOD1 OLIG1 OLIG2 OLIG3 TFAP4 ID1 TAL2 TAL1 ID3 BHLHE40 BHLHE41 ID2 ID4 MESP2 MESP1 NEUROD2 NEUROD4 NEUROD6 TFE3 MLX NEUROD1 MYCLP1 TCFL5 ARNT2 ARNT USF3 HEYL USF2 USF1 HAND1 HAND2 AHRR NEUROG1 NEUROG2 CLOCK NEUROG3 TCF24 TCF23 TCF21 FERD3L ARNTL2 LYL1 MNT HEY2 HEY1 MLXIP 
16.058208,3.0301957,7.356048,9.058913,HMG box,SMARCE1 SOX14 SOX15 SOX12 SOX13 SOX10 SOX11 TOX4 TOX3 TOX2 TFAM LEF1 SP100 HMGB3 HMGB4 HMGB1 HMGB2 BHMG1 BBX NSD2 HMGXB4 CIC PMS1 TCF7L2 TCF7L1 PBRM1 SSRP1 SOX30 UBTFL1 TCF7 HBP1 TOX UBTFL6 SOX21 SOX3 SOX4 SOX1 SOX2 SOX18 SOX17 SRY UBTF HMG20B SOX9 HMG20A SOX7 HMGB1P1 SOX8 SOX5 SOX6 
15.810219,2.3211205,6.9422946,9.02463,HMG box 2,SP100 HMGB3 MAEL HMGB4 UBTF TFAM HMGB1 HMGB2 HMGB1P1 HMGXB3 
14.0405855,-0.1552364,7.4378095,8.569837,HNOBA,GUCY2D GUCY1A2 GUCY2F GUCY1B2 GUCY1A1 GUCY1B1 
15.860822,3.0006473,7.4462476,8.96527,HSF DNA-bind,HSF1 HSF2 HSF5 HSFX3 HSF4 HSFX2 HSFX4 HSFY2 HSFX1 HSFY1 
13.497131,0.17406525,7.373112,8.72417,HSR,SP110 AIRE SP100 SP140 SP140L 
15.254079,2.7979796,6.842291,9.741239,HTH Tnp Tc5,TIGD4 TIGD3 TIGD6 JRK TIGD5 TIGD7 POGK JRKL CENPB POGZ CENPBD1 TIGD2 TIGD1 
14.067576,-0.18696286,6.9625916,8.90629,Hairy orange,HEY2 HEY1 HELT BHLHE40 BHLHE41 HES2 HES1 HES4 HES6 HEYL HES5 
16.196909,1.5320256,6.2199616,9.233658,Helicase C 2,BRIP1 DDX11L8 ERCC2 DDX12P DDX11 RTEL1 
15.264179,2.054022,6.6467514,9.305423,Hexokinase 1,HKDC1 HK1 HK3 HK2 GCK 
14.522518,2.6107535,6.5679526,9.373846,Hexokinase 2,HKDC1 HK1 HK3 HK2 GCK 
15.488909,2.9075391,7.454465,11.210895,His Phos 1,PFKFB3 PFKFB2 PFKFB4 TIGAR PGAM1 PGAM2 PGAM4 PGAM5 UBASH3A UBASH3B BPGM PFKFB1 
15.333143,2.7996376,6.805209,9.178693,Hist deacetyl,HDAC5 HDAC6 HDAC3 HDAC4 HDAC1 HDAC11 HDAC2 HDAC10 HDAC9 HDAC7 HDAC8 
15.894907,2.5909567,6.330305,9.502025,Histone,H3F3C H3F3A H3F3B H2BFS HIST3H2A HIST3H3 H2BFWT SOS2 SOS1 HIST2H2AA4 HIST2H2AA3 HIST2H2AC HIST2H2AB H2AFJ HIST1H2AE HIST1H2AH HIST1H2AG HIST1H2AB HIST1H2AA HIST1H2AD HIST1H2AC HIST1H2AM H2AFZ HIST1H2AJ HIST1H2AI H2AFX HIST1H2AL H2AFY HIST1H2AK H2AFV HIST2H2BD HIST2H2BC HIST2H2BF HIST2H2BE HIST2H3A HIST1H2BA HIST2H3C HIST1H2BG HIST1H2BF HIST1H2BI H2AFY2 HIST1H2BH HIST1H2BC HIST1H2BB HIST2H3D HIST1H2BE HIST1H2BD HIST1H2BO HIST1H2BN HIST1H2BK HIST1H2BJ HIST1H2BM HIST1H2BL CENPA H2BFM HIST1H3A HIST1H3B HIST1H3G HIST1H3H HIST1H3I HIST3H2BB HIST1H3J HIST1H3C HIST1H3D HIST1H3E HIST1H3F 
14.891599,2.6128845,6.3998775,9.484291,Homeodomain,NKX2-8 ESX1 ISL1 ISL2 NOBOX ARGFX HOXB1 SATB1 SATB2 RAX HOXA9 NKX2-2 HOXA4 HOXA3 NKX2-1 HOXA2 HOXA1 NKX2-6 HOXA7 NKX2-5 NKX2-4 HOXA6 DRGX HOXA5 NOTO NKX2-3 BSX PBX4 PBX3 PBX2 PBX1 HOXB5 HOXB4 HOXB3 NANOG HOXB2 HOXB9 VSX1 HOXB8 HOXB7 VSX2 HOXB6 HOXD3 HOXD1 ARX DMBX1 ALX4 NKX3-1 HOXC6 HESX1 HOXC5 HOXC4 ALX3 GSC2 MNX1 ALX1 HOXC9 HOXC8 NKX3-2 POU5F1B ZHX3 PAX4 SEBOX PAX7 PAX6 ISX ZHX1 ZHX2 PAX3 POU6F1 POU6F2 PHOX2B PHOX2A HOXD4 HMX1 HOXD9 HMX3 MIXL1 HOXD8 HMX2 BARHL2 BARHL1 NANOGNB HOXC13 MEOX2 HOXC12 HOXC11 HOXC10 MEOX1 VENTX GSX2 GSX1 EN1 EN2 UNCX VAX1 LBX2 VAX2 POU5F1 LBX1 POU5F2 NANOGP1 NANOGP8 HOXD13 HOXD12 HOXD11 HOXD10 CUX2 CUX1 GSC NKX1-2 NKX1-1 NKX6-3 CDX4 PRRX2 PRRX1 CDX2 CDX1 POU4F1 POU4F2 POU4F3 RHOXF2B OTP HOXA13 HOXA11 HOXA10 GBX1 GBX2 MSX1 PITX1 MSX2 SHOX NKX6-2 PITX3 PITX2 NKX6-1 CERS4 CERS5 CERS6 POU3F1 EVX1 EVX2 POU3F2 POU3F3 POU3F4 RAX2 HOPX LHX4 LHX3 TLX3 LHX2 TLX2 LHX1 TLX1 LHX8 LHX6 ADNP LHX5 CERS2 LHX9 CERS3 DUX1 DUX3 DUX4 HOXB13 DUX5 DUXA EMX1 ZFHX2 EMX2 POU2F1 ZFHX4 POU2F2 ZFHX3 POU2F3 DUX4L2 DUX4L3 DUX4L4 DUX4L5 DUX4L6 DUX4L7 DUX4L9 DLX1 SHOX2 RHOXF1 DLX2 DLX3 DLX4 RHOXF2 DLX5 ONECUT3 DLX6 ONECUT1 ONECUT2 HMBOX1 OTX1 OTX2 PROP1 POU1F1 PDX1 LEUTX DPRX LMX1B LMX1A SIX1 DBX2 CRX DBX1 SIX2 BARX1 BARX2 HLX HHEX SIX5 SIX6 SIX3 SIX4 
15.59059,2.3573005,7.995401,11.147165,Hormone 1,GH2 CSH2 CSH1 PRL CSHL1 GH1 
13.543324,0.16175443,6.445573,10.372272,Hormone recep,ESRRB ESRRA VDR PPARA NR1H3 NR1H2 NR2F2 NR1D1 NR1H4 NR2F1 NR0B2 ESRRG NR0B1 NR1D2 NR2F6 ESR1 ESR2 NR5A2 NR6A1 NR4A3 AR NR5A1 NR4A2 RARB PPARG RARA PGR PPARD THRB NR1I2 THRA RARG NR1I3 NR2E1 HNF4G NR2E3 NR2C1 RORB RORC NR3C2 NR3C1 NR2C2 RORA NR4A1 RXRA RXRB HNF4A RXRG 
15.562917,3.1340404,6.0973854,9.435592,Hydrolase 6,LHPP PGP HDHD5 PDXP HDHD2 
13.70881,-0.05427003,6.8252306,9.835188,I-EGF 1,ITGB1 ITGB6 ITGB5 ITGB4 ITGB3 
14.469451,0.0028828136,6.309604,11.013509,I-set,CDON PDGFRB PDGFRA KIRREL2 KIRREL3 CNTN6 LRRN3 KIRREL1 VCAM1 L1CAM LRFN4 LRFN3 OBSCN LRFN5 LRFN2 LRFN1 CNTN2 CNTN3 LRRN2 CNTN4 ROR2 LRRN1 ALPK3 CNTN5 ALPK2 OBSL1 MXRA5 ROR1 CNTN1 NEXN PRTG ADGRA3 KDR HMCN1 MUSK DSCAM HMCN2 PTK7 IGSF10 SDK1 SDK2 HSPG2 FGFR1 FGFR4 FGFR3 FGFR2 MYOM1 MYOM2 TRIO NTM LRIT1 ISLR MYOM3 MYLK IGFBP7 LRRC4B MFAP3L LRRC4C LINGO3 LINGO2 MYBPC2 SIGLEC16 MYBPC3 LINGO4 SIGLEC11 NRG1 LSAMP PXDNL NRG2 IGFN1 MYBPC1 LINGO1 PTPRF PTPRD SIGLEC1 PXDN MYOT TMIGD1 MDGA2 SIGLEC6 IGSF9 PTPRS WFIKKN2 NCAM1 IGSF5 LRRC4 PTPRK KALRN IGSF22 BOC CHL1 EMB NCAM2 OPCML NTRK2 NTRK3 DCC UNC5B NEGR1 UNC5C UNC5A KAZALD1 UNC5D MYBPH NFASC PALLD IGDCC3 IGDCC4 TYRO3 DSCAML1 CD101 ROBO3 AMIGO1 ROBO4 FLT1 FLT4 PAPLN SEMA3C TTN FGFRL1 MYPN ROBO1 ROBO2 IL1RL1 ADAMTSL1 IGFBPL1 MYBPHL ADAMTSL3 SPEG LRIG2 LRIG1 LRIG3 NRCAM NEO1 
16.130495,2.6580908,6.2504883,10.336122,IBR,ANKIB1 CUL9 PRKN RNF14 RNF31 RNF144B RNF144A RNF217 RNF19B RNF19A RBCK1 ARIH1 ARIH2 
15.493703,2.6060631,7.5385222,11.304819,ICAM N,ICAM3 ICAM4 ICAM5 ICAM1 ICAM2 
14.795424,2.6253953,6.683531,9.682359,IGFBP,IGFBP2 IGFBP1 IGFBP5 IGFBP4 HTRA4 IGFBP3 HTRA3 KAZALD1 HTRA1 CRIM1 WISP1 WISP2 CYR61 WISP3 CTGF ESM1 IGFBPL1 IGFBP7 CCN3 
15.314199,2.6803377,7.842723,9.089829,IL1,IL1A IL1RN IL1B IL36A IL37 IL36G IL36RN IL18 IL1F10 
16.1209,2.4732726,7.119043,9.769676,IL6Ra-bind,IL3RA IL31RA IL5RA IL2RG IL6ST CSF2RA IL6R CSF2RB IL13RA1 IL13RA2 
15.080793,2.659411,6.7921267,10.321728,IL8,CCL26 CCL25 CCL24 CCL23 CCL22 CCL21 CCL20 XCL1 PPBP CXCL10 CXCL11 CXCL12 CXCL13 XCL2 PF4 CCL28 CCL27 CCL15 CXCL8 CCL14 CCL13 CXCL9 CCL3L1 CCL11 CCL4L1 CCL4L2 CCL3L3 CXCL2 CXCL1 CXCL14 CXCL3 CX3CL1 CXCL6 CXCL5 CCL8 CCL7 CCL5 CCL4 CCL3 CCL2 CCL1 CCL19 CCL18 CCL17 CCL16 PF4V1 
15.190713,2.2193055,6.808146,9.490082,ILEI,CEMIP FAM3A FAM3C FAM3B CEMIP2 FAM3D POMGNT1 
15.636139,2.0928297,7.062732,9.072574,ING,ING5 ING3 ING4 ING1 ING2 
14.030469,-0.099790916,6.4839683,9.045883,IN DBD C,ERVK-6 ERVK-11 HERVK_113 ERVK-7 ERVK-10 ERVK-8 ERVK-25 ERVK-19 
13.501043,0.6311228,6.788678,9.772742,IRF,IRF1 IRF4 IRF5 IRF2 IRF3 IRF8 IRF9 IRF6 IRF7 
14.24359,2.1848638,7.846455,8.460142,IRK,KCNJ5 KCNJ6 KCNJ10 KCNJ8 KCNJ11 KCNJ12 KCNJ9 KCNJ13 KCNJ14 KCNJ15 KCNJ16 KCNJ18 KCNJ1 KCNJ2 KCNJ3 KCNJ4 
15.057657,2.3752635,7.159189,10.236112,IRS,DOK1 DOK2 DOK3 DOK4 IRS1 DOK5 IRS2 DOK6 DOK7 FRS3 IRS4 FRS2 
15.266267,2.4492204,6.9447594,9.429943,Ig 2,FCRL2 FCRL3 FCRL1 KIRREL3 IL1R1 FCRL6 SIGLEC14 FCRL4 FCRL5 SIGLEC10 PSG2 LILRB1 PSG1 LILRB2 PSG4 LILRB3 PSG3 LILRB4 MERTK GP6 LILRB5 OSCAR PSG9 FCGR2A FCGR2B CEACAM1 SIGLEC1 CEACAM8 PSG6 PSG5 PSG8 CEACAM6 CEACAM5 PSG7 PECAM1 FCGR2C SIGLEC7 CD244 CD22 CD86 VSIG10L FCGR3A FCGR3B FCER1A CEACAM16 HSPG2 BCAM TARM1 IL1RAPL2 IGSF9B IGSF1 CD48 ICAM5 A1BG LILRA1 LILRA2 AGER LILRA3 LILRA4 PSG11 LILRA5 LILRA6 MALT1 FCRLB IL1RL2 IL18RAP FCRLA FCGR1A CLMP VSTM1 NEO1 FCGR1B SEMA7A LAIR2 LAIR1 
15.211913,2.0005136,7.021646,9.137033,Inhibitor I29,CTSL CTSK CTSH CTSW CTSF CTSV CTSS 
13.760591,-0.04240129,8.385815,10.488391,Ins145 P3 rec,RYR2 RYR3 RYR1 ITPR2 ITPR3 ITPR1 
14.844129,-0.13401237,8.34862,10.918027,Insulin,INS-IGF2 RLN3 IGF1 RLN1 IGF2 RLN2 INS INSL3 INSL6 INSL5 
14.108342,-0.0002914918,7.6541657,9.321369,Integrase Zn,ERVK-6 ERVK-11 HERVK_113 ERVK-7 ERVK-10 ERVK-8 ERVK-25 ERVK-19 ERVK-18 
13.814754,1.9236101,6.8564434,9.103586,Integrin B tail,ITGB2 ITGB1 ITGB6 ITGB5 ITGB4 ITGB3 
13.986131,2.0854948,8.467273,10.709636,Integrin b cyt,ITGB2 ITGB1 ITGB6 ITGB5 ITGB3 ITGB7 
15.773178,2.33462,8.295606,11.088007,Integrin beta,ITGB2 ITGB1 ITGB6 ITGB5 ITGB4 ITGB3 ITGB8 ITGB7 
14.794848,2.3633106,6.937732,9.819822,Interfer-bind,IL22RA2 IFNGR2 IL10RB IL20RA IL20RB F3 CSF2RB IFNAR1 IFNAR2 
15.150122,2.373105,7.392768,10.723228,Interferon,IFNA6 IFNA13 IFNA5 IFNA14 IFNA8 IFNA7 IFNA2 IFNA16 IFNA1 IFNA17 IFNA4 IFNW1 IFNE IFNB1 IFNK IFNA21 IFNA10 
15.04968,2.4860442,8.781682,8.816128,Iso dh,IDH1 IDH3G IDH2 IDH3A IDH3B 
14.4817505,2.2567332,7.897406,10.667735,JmjC,KDM5B KDM4A JMJD4 KDM4B KDM3A KDM5C KDM4C KDM5D KDM3B KDM4D KDM4E PHF2 JMJD1C HR PHF8 JMJD6 UTY JARID2 KDM7A KDM6A KDM6B KDM5A 
15.47657,2.5119975,7.155826,10.421638,KA1,MELK MARK1 MARK4 MARK3 MARK2 
13.611006,0.7068521,7.907741,10.592355,KH 1,PNPT1 ASCC1 DDX53 BICC1 MEX3D ANKHD1 QKI MEX3A FUBP1 HNRNPK MEX3C MEX3B NOVA1 NOVA2 FUBP3 SF1 KHDRBS1 AKAP1 KHDRBS2 TDRKH KHDRBS3 ANKRD17 FMR1 DDX43 PCBP1 HDLBP FXR2 FXR1 KHSRP PCBP4 PCBP2 PCBP3 IGF2BP2 IGF2BP1 IGF2BP3 
15.914833,2.0543263,8.589096,10.770848,Kazal 1,SPINK5 SPINK4 SPARC SPINK2 SPINK9 SPINK8 SPINK7 SPINK6 SPINK1 SPINK13 SPINK14 SPARCL1 AGRN 
14.905005,2.6099596,7.6581244,10.4481535,Kazal 2,FST KAZALD1 SLCO1B7 TMEFF1 TMEFF2 SLCO1C1 SLCO4A1 SLCO5A1 SLCO4C1 SLCO2A1 SMOC2 SLCO1A2 SLCO3A1 SMOC1 RECK AGRN HTRA4 HTRA3 FSTL1 SLCO6A1 HTRA1 FSTL3 FSTL5 FSTL4 SLCO1B1 IGFBPL1 CPAMD8 SPOCK3 SLCO1B3 SPOCK1 SPOCK2 IGFBP7 
14.726378,2.1250994,7.755924,10.833744,Kinesin,KIF22 STARD9 KIF25 KIF24 KIF23 KIF7 KIF6 KIF27 CENPE KIF18A KIF18B KIF9 KIFC3 KIF16B KIF2B KIF26A KIF26B KIF2A KIFC2 KIFC1 KIF4B KIF4A KIF20A KIF2C KIF20B KIF28P KIF11 KIF15 KIF14 KIF12 KIF19 KIF17 KIF5A KIF1A KIF3C KIF3B KIF5C KIF3A KIF13A KIF13B KIF5B KIF21A KIF21B KIF1C KIF1B 
15.630247,1.8150074,8.32414,10.794294,Kringle,MST1 HGF F12 KREMEN2 KREMEN1 PLAU F2 PLAT PLG PRSS12 MST1L PIK3IP1 LPAL2 ROR2 ROR1 LPA HGFAC HABP2 
16.27738,1.1384581,7.4448695,10.597075,Kunitz BPTI,APP WFDC8 COL28A1 WFIKKN2 WFIKKN1 TFPI2 PAPLN AMBP APLP2 SPINT4 SPINT3 TFPI WFDC6 SPINT2 SPINT1 COL6A3 COL7A1 EPPIN 
14.741851,2.1932774,8.506321,10.676868,L27,MPP2 MPP3 MPP4 MPP5 LIN7B CASK LIN7A MPP6 MPP7 LIN7C 
14.432851,2.3222392,7.1131897,10.721774,LBP BPI CETP C,BPIFB1 BPIFC PLTP CETP BPIFB3 BPIFB2 BPIFB4 BPIFB6 LBP BPI 
13.480424,0.15074426,8.024548,10.733032,LCCL,VIT CRISPLD2 CRISPLD1 DCBLD1 DCBLD2 COCH 
14.740405,2.5113087,7.313012,10.157565,LEM,ANKLE1 TMPO ANKLE2 EMD LEMD3 LEMD2 LEMD1 
14.504021,-0.14819176,6.543048,9.135415,LIM,LMO2 LMO1 LIMS4 LIMK1 LMO4 LMO3 LIMK2 MICAL3 LMO7 ISL1 ISL2 TRIP6 ZYX LIMS1 AJUBA LIMS3 LIMS2 TES FBLIM1 LIMD2 LIMD1 PDLIM2 ABLIM1 PDLIM1 ABLIM2 PDLIM4 CSRP3 PDLIM3 LASP1 ABLIM3 CSRP2 CSRP1 MICALL1 NRAP MICALL2 LPXN LMCD1 PDLIM5 PDLIM7 LIMCH1 WTIP LIMA1 LHX4 LMX1B LMX1A LHX3 LHX2 LHX1 LHX8 LHX6 LHX5 LHX9 PXN TGFB1I1 FHL1 FHL2 FHL3 PRICKLE3 PRICKLE4 FHL5 PRICKLE1 LPP CRIP3 PRICKLE2 LDB3 CRIP1 CRIP2 MICAL2 MICAL1 
14.570932,1.9322174,8.301908,10.416432,LRAT,PLA2G16 HRASLS2 RARRES3 FAM84B FAM84A HRASLS5 LRAT HRASLS 
13.6687565,0.26444238,8.174823,11.004921,LSM,SNRPN LSM2 LSM1 LSM6 LSM5 LSM4 LSM3 LSM10 LSM8 LSM7 SNRPD3 SNRPD2 SNRPD1 SNRPGP15 SNRPF NAA38 SNRPG SNRPE SNRPB 
14.103925,2.2052054,7.4384203,10.901997,LTD,LMNA LMNTD1 LMNTD2 LMNB1 LMNB2 
14.219293,2.0574195,7.723855,10.794215,La,SSB LARP1 LARP1B LARP4B LARP4 LARP7 LARP6 
14.91844,2.198239,8.040542,10.670696,Lactamase B,MBLAC2 PNKD HAGHL LACTB2 ETHE1 CPSF3 HAGH ELAC1 MBLAC1 
14.429061,1.9593968,8.371334,10.8899145,Laminin EGF,NTNG2 NTNG1 LAMB4 LAMB3 LAMB2 LAMB1 USH2A HSPG2 MEGF9 MEGF8 AGRN MEGF6 CELSR1 MEGF11 LAMA3 LAMA2 LAMA5 LAMA4 MEGF10 LAMC1 NTN5 LAMC3 LAMA1 LAMC2 CELSR2 NTN1 PEAR1 CELSR3 NTN3 NTN4 SCARF1 
14.318425,0.42015436,8.347428,10.951661,Laminin G 1,HSPG2 EGFLAM LAMA2 PROS1 SLIT2 LAMA1 CSPG4 GAS6 AGRN SHBG 
15.467977,2.482475,8.055234,10.940363,Laminin G 2,COL24A1 USH2A NELL2 FAT1 FAT2 FAT3 FAT4 CSPG4 GAS6 CNTNAP5 CNTNAP4 CRB2 CNTNAP3 CRB1 CNTNAP2 CNTNAP1 CELSR1 LAMA3 LAMA2 LAMA5 NRXN2 COL11A2 LAMA4 PROS1 NRXN1 NRXN3 CELSR2 CELSR3 EGFLAM CNTNAP3B COL11A1 SLIT1 SLIT3 EYS 
15.069343,2.195175,7.8159647,10.960245,Ldh 1 C,LDHC LDHB LDHA UEVLD MDH2 MDH1 LDHAL6A LDHAL6B 
14.422703,1.8684397,7.083002,10.868873,Lectin C,DGCR2 CD72 KLRC3 SFTPD CLEC17A CLEC4C VCAN CLEC4D CLEC4E CD209 CLEC4A CD207 KLRD1 CD248 CLEC4M CLEC4F CD69 CLEC4G FCER2 REG3A CLEC2L REG3G CLEC10A CLEC18C CLEC18B CLEC18A CLEC3A CLEC3B CLEC7A ATRNL1 CLEC11A CD93 PRG3 PRG2 LAYN SELE CLEC19A ATRN CLEC2A BCAN CLEC2B SELP CLEC6A SELL KLRF2 SFTPA1 PLA2R1 SFTPA2 KLRB1 CLEC2D CD302 FREM1 KLRF1 REG1A COLEC12 COLEC11 PKD1 COLEC10 CHODL CLEC12B CLEC12A NCAN CLEC20A REG1B LY75 PKD1L2 ASGR1 CLEC9A PKD1L3 ASGR2 ACAN THBD CLEC1A KLRK1 CLEC1B MRC1 CLEC5A MRC2 REG4 KLRC1 KLRC2 KLRG1 OLR1 MBL2 KLRG2 
13.743824,0.35307083,5.924223,8.491301,Lig chan-Glu bd,GRIA2 GRIA3 GRIA1 GRID1 GRID2 GRIK4 GRIK5 GRIK2 GRIK3 GRIN2D GRIN2C GRIK1 GRIN1 GRIN3A GRIN2B GRIN3B GRIN2A GRIA4 
15.947017,1.9867541,6.5303836,10.245431,Linker histone,HP1BP3 HILS1 H1FOO SHPRH H1F0 HIST1H1E H1FX HIST1H1A HIST1H1B HIST1H1C HIST1H1D HIST1H1T 
14.611077,2.3381155,7.3543916,10.762581,Lipase,LIPG PNLIPRP2 PNLIPRP3 PNLIPRP1 LPL LIPI LIPH LIPC PLA1A PNLIP 
15.395538,1.9906722,8.067345,10.901647,Lipocalin,AMBP FABP2 RBP7 FABP3 FABP4 RBP5 FABP5 FABP7 RBP4 RBP1 FABP9 RBP2 LCN2 LCN1 PMP2 LCN6 PAEP LCN1P1 LCN9 ORM2 LCN8 ORM1 CRABP1 CRABP2 FABP5P3 FABP12 C8G OBP2A OBP2B LCN15 LCNL1 LCN12 PTGDS 
15.582665,1.8820553,7.849201,10.7216835,Lipoxygenase,ALOX5 ALOX15 ALOX12B ALOX12 ALOXE3 ALOX15B 
14.161087,1.4573092,6.890733,10.379936,LisH,TBL1XR1 KATNAL2 GID8 PAFAH1B1 TBL1X TBL1Y RANBP9 RANBP10 
14.734091,1.9120743,6.3178253,10.513339,Longin,SEC22A VAMP7 YKT6 SEC22C SEC22B 
14.858647,2.0253274,7.639984,10.596275,Lys,SPACA5B SPACA3 LALBA LYZL1 SPACA5 LYZL2 LYZL4 LYZ LYZL6 
14.813383,1.8203459,9.012243,9.108239,LysM,OXR1 NCOA7 LYSMD3 LYSMD2 LYSMD1 
15.4204,1.7172239,6.009677,10.408393,M20 dimer,PM20D2 ACY1 CNDP1 CNDP2 PM20D1 
15.576165,2.041611,7.866468,10.882253,MACPF,BRINP1 C6 BRINP3 C7 BRINP2 C9 MPEG1 PRF1 C8A C8B ASTN2 
14.940068,0.25054902,7.857561,11.337139,MAM,PTPRU NRP1 EGFL6 NRP2 MDGA1 PTPRT NPNT MAMDC2 MAMDC4 ZAN PTPRM PTPRK TMPRSS15 MEP1B MEP1A MALRD1 MDGA2 ALK 
16.074345,1.6794643,8.241368,11.092947,MARVEL,CMTM8 CMTM4 CMTM5 CMTM6 CMTM7 SYP SYNGR4 MALL OCLN SYPL2 SYPL1 MAL PLP2 CMTM2 MYADM CMTM3 MYADML2 SYNGR1 SYNGR2 SYNPR MARVELD1 SYNGR3 MARVELD2 MAL2 PLLP 
15.225298,0.43297568,7.7153735,10.547931,MBD,MBD4 MECP2 SETDB2 SETDB1 MBD1 MBD2 MBD3 BAZ2A BAZ2B 
